,user_id,user_name,tweet_time,location,text,sentiment
333,1036828279968280576,THEDOGPOUND(2),Wed Sep 12 02:07:52 +0000 2018,None,thesharpedge1 new qanon thread 91118 we will never forget we will never forgive patriot day qarmy maga wwg1wga trum,1
334,59251924,Liminal Ephemera,Wed Sep 12 02:07:54 +0000 2018,38.418235-122.712426,consortiumnews as syrian forces backed by russia launch the final showdown in syria against jihadist extremists in idlib province,0
335,62734932,kareemslick,Wed Sep 12 02:07:54 +0000 2018,TORONTO CANADA + WORLDWIDE ,realdonaldtrump youre on your way to a 911 event thats a tribute to those killed on september11th and youre p,2
336,1028744430851899392,DenverTheLastDino,Wed Sep 12 02:08:00 +0000 2018,None,calideplorable carkindonna potus potus is the best troll ever love him thegreatawakening trumptrain,1
337,952641242239729664,jill enos,Wed Sep 12 02:08:02 +0000 2018,None,wesupport45 realdonaldtrump join the movement follow theredwave2018 retweet donate help buildthatwall,0
338,755969557366472704,David.C.Russell,Wed Sep 12 02:08:07 +0000 2018,None,realdonaldtrump keep focused on the economy and the wall and the illegal immigrant problem for all americans,2
339,39076082,STEALTH JEFF,Wed Sep 12 02:08:09 +0000 2018,Texas USA,leslieh20 drawandstrike trumptrain do your homework before you donate to any pac claiming to be affiliated with maga better sti,1
340,1036828279968280576,THEDOGPOUND(2),Wed Sep 12 02:08:16 +0000 2018,None,txlady706 vp beemer518 im formally a nyc res and every time i hear bush i am sick ever1 forgets that it was he that a week late,2
341,952641242239729664,jill enos,Wed Sep 12 02:08:22 +0000 2018,None,emilymiller illegal aliens strangled dogs on the texas border buildthatwall,2
342,104843673,Jay Jacobsen,Wed Sep 12 02:08:32 +0000 2018,Chicago and the World!,september 11 2001 we will never forget 911 neverforget heroes worldtradecenter america usa merica,-1
343,743860319357833216,Deplorable ShadyLady,Wed Sep 12 02:08:41 +0000 2018,None,kristie alley loves potus kirstie alley would have been polite to stormy daniels in the cbb house,0
344,15857815,myshelly,Wed Sep 12 02:08:43 +0000 2018,None,cnn donlemon can someone make sure trump knows that nc is in the usa before this hurricane hits i mean he didn,1
345,779810266515111937,WALEWSKA COLVIN,Wed Sep 12 02:08:43 +0000 2018,None,please retweet twitter doesnt want these out thereyou know what to do folks q,-1
346,952641242239729664,jill enos,Wed Sep 12 02:08:44 +0000 2018,None,amylpeltekian ingrahamangle so right gop dropping the ball and huge mistake to approve any spending before buildthatwall funding p,1
347,855530389594681344,Pauline Veilleux,Wed Sep 12 02:08:52 +0000 2018,Maine,tlb083112 texas is suffering today after fatal shooting potus stop the bloodshed backfiretrump,0
348,1015606641188917249,Real Fake Donald Trump,Wed Sep 12 02:08:52 +0000 2018,Democratic America,michaelavenatti debbiec50234788 absolutely seanhannity says im qualified rudy says im almost qualified and,1
349,952641242239729664,jill enos,Wed Sep 12 02:08:56 +0000 2018,None,wesupport45 please visit today to honor the thousands of victims killed by illegal aliens we are building a m,2
350,2842049059,Lynda_The_Mundane,Wed Sep 12 02:08:56 +0000 2018,the internet,do you do anything presidential or are you at home on twitter all day seriously trump is not fit to be potus,2
351,958872276363038726,Everything Hurricane,Wed Sep 12 02:08:59 +0000 2018,Miami FL,myshelly cnn donlemon can someone make sure trump knows that nc is in the usa before this hurricane hits i mean he didnt know pu,1
352,852538754220912640,Awaken X,Wed Sep 12 02:09:06 +0000 2018,None,lawyer up wehavethepower wethepeople neverforget thegreatawakening thestorm wwg1wga q qanons potus,0
353,165762685,R.Maurice Weeks,Wed Sep 12 02:09:07 +0000 2018,United States,buildthewallnow presidenttrump buildthewall or lose election in november wedemandthewall,0
354,889983470352650242,P CADFAEL,Wed Sep 12 02:09:12 +0000 2018,None,trump does not care just look at the extremely terrible job he did for the americans in puertorico maga,2
355,994582747686588416,Eddie,Wed Sep 12 02:09:13 +0000 2018,None,realdonaldtrump foxnews mad max is a whined up doll the same saying is repeated does she even care that the a,2
356,187419840,txlady706,Wed Sep 12 02:09:17 +0000 2018,T,im formally a nyc res and every time i hear bush i am sick ever1 forgets that it was he that a week later came,2
357,715349560491520000,James DeLong,Wed Sep 12 02:09:19 +0000 2018,Houston Texas USA,jayhawker4trump patriotessruby siddonsdan sofinique1 jamierodr10 smalltownandrew bluesea1964 thommaga,0
358,165762685,R.Maurice Weeks,Wed Sep 12 02:09:21 +0000 2018,United States,artmaniac buildthewallnow presidenttrump buildthewall or lose election in november wedemandthewall,0
359,3328076603,Right Got Tweets,Wed Sep 12 02:09:29 +0000 2018,None,rev out the trumptrain for twin1wife flyingeagle888 rightgottweets patriotranger beachkatie,0
360,715349560491520000,James DeLong,Wed Sep 12 02:09:30 +0000 2018,Houston Texas USA,astroamerican dragonforceone txbonniejean angellight2u sweetkat111 mandymendez90 kimusastrong,-1
361,932954090304352257,Tony,Wed Sep 12 02:09:36 +0000 2018,None,if everyone who voted for trump donated 50 towards the wall that would be approximately 31 billion not a bad s,2
362,181385962,Deplorable Rochelle     I Love Jesus  ,Wed Sep 12 02:09:40 +0000 2018,East TN 2nd -Pittsburgh PA 1st,crazy waters must not represent any working taxpaying voters dbongino kramerfile thetrumptrain autry,2
363,1558436612,h ,Wed Sep 12 02:09:41 +0000 2018,Retired US Army aviation pilot,rebecca00893300 fishgot2swim adlyg221 allamericanpat betbull8 sojoiner1 jalicat they did that to themselves by politicizing a d,-1
364,823359065552261120,L. Charm Tenenbaum,Wed Sep 12 02:09:45 +0000 2018,East Coast,kamala harris is rapidly gaining a reputation as the most dishonest senator kamalaharris,1
365,4765896761,Guns  N  Roses,Wed Sep 12 02:09:49 +0000 2018,USA ,bonniemurphy president otrauma i voted for you and then decided walkaway in primaries jumped on trumptrain i decided not to foll,0
366,28212832,Myron Hobbs,Wed Sep 12 02:09:50 +0000 2018,Louisville KY,he is not accused he did it democrats are truly crazytown and losing control prayers for our potus and,0
367,715349560491520000,James DeLong,Wed Sep 12 02:09:57 +0000 2018,Houston Texas USA,jayhawker4trump pita444 lolabahadourian chrismanack unbeatenpol pinkk9lover sofinique1 lazymeatball,0
368,779262744944119809,End Liberal White Guilt,Wed Sep 12 02:10:00 +0000 2018,Washington DC,while joescarborough can sit there on his high horse and demonize donaldtrump maybe he forgot this,1
369,395014571,Karen Chapple,Wed Sep 12 02:10:04 +0000 2018,None,whenever potus opens his mouth he embarrasses his country and himself notpresidential,0
370,289836894,LeeLee  #KeepTommyFree,Wed Sep 12 02:10:04 +0000 2018,None,oldmanluvsmineo imperatorrex conspiracy to overthrow a sitting potus they are going to jail and it can be shown that they where,2
371,3387549591,PepperTrumper,Wed Sep 12 02:10:05 +0000 2018,None,jjs5547 the ugly crohns of theview are just jealous and spit vile from their forked tongues they can only dream of being that beaut,2
372,824771583059255297,Cjames #DJTrumplicans.,Wed Sep 12 02:10:06 +0000 2018,Somewhere out there ,magaoneradionet listen to home of infowars amp magafirstnews trumptrain maga maga listen live on,1
373,715349560491520000,James DeLong,Wed Sep 12 02:10:12 +0000 2018,Houston Texas USA,jayhawker4trump sassysculptor lah3309 theunitedfree ravena68 blatantlyob msdefied1 ldaught2 sekusa1,0
374,898024603251093505,ike,Wed Sep 12 02:10:16 +0000 2018,Sycamore Hills MO,we were promised a wall to be built keep your promises mr trump i can donate to fund each supporter donat,0
375,525884669,LadyPamela,Wed Sep 12 02:10:19 +0000 2018,n.w. metro Atlant Ga.,trumptrain lets turn this blue wave poll a breaker vote and rt maga trumpsarmy patriots rednationrising,0
376,1010863279923712000,China Bulletin,Wed Sep 12 02:10:22 +0000 2018,United States,donaldtrump v china a deranged game of chicken,2
377,4333267774,ilduce2016,Wed Sep 12 02:10:25 +0000 2018,None,it is humiliating to remain with our hands folded while others write history realdonaldtrump makeamericagreatagain,0
378,106905794,Col U  ,Wed Sep 12 02:10:28 +0000 2018,National Capital Region MD USA,pablorodas 105 years ago there was a person much much smarter than trump or pruitt p2 tcot tlot ccot 2a pjnet maga gop potus,1
379,1258232394,Mike Broemmel,Wed Sep 12 02:10:34 +0000 2018,Colorado Florida New York,thejtlewis realdonaldtrump foxnews ive lost all respect for you your blind slovenly allegiance to donaldtrump is pathetic,2
380,19064158,Ann O,Wed Sep 12 02:10:42 +0000 2018,Madison IN,trumpdumpcare thehill thehill this does not make sense republicans voted to steal 27 trillion tax dollars using a taxfraud scam,0
381,2461084877,April Howell#ReleaseItAll,Wed Sep 12 02:10:42 +0000 2018,USA,txlady706 farberyanki donnam8470donna hananyanaftali im formally a nyc res and every time i hear bush i am sick ever1 forgets t,2
382,2149994774,Stacye,Wed Sep 12 02:10:47 +0000 2018,None,ingrahamangle yes realdonaldtrump needs to quit listening to senatemajldr and speakerryan and make them put th,0
383,768980142819569664,SomethingsGotToGive,Wed Sep 12 02:10:49 +0000 2018,USA,fawnchandler ok trumptrain awpatriots lets start calling the nyt and ask who their source is 2125561234,1
384,715349560491520000,James DeLong,Wed Sep 12 02:10:52 +0000 2018,Houston Texas USA,luluhru teokee gardenofthegods mojothecatnj sandlerelaine alohaha59067534 gregnorberg rogerjames55,-1
385,824771583059255297,Cjames #DJTrumplicans.,Wed Sep 12 02:10:53 +0000 2018,Somewhere out there ,magaoneradionet listen to home of infowars amp magafirstnews maga trumptrain maga listen live on,1
386,1029776535388135424,Lora Higgins,Wed Sep 12 02:10:57 +0000 2018,None,realdonaldtrump potus your lack of humanity amp decency on display 5 years ago you are an embarrassment to our gre,0
387,248405844,Deborah Alcorn,Wed Sep 12 02:11:01 +0000 2018,Hudson FL,t0astu tennessee is suffering after shooting takes 2 lives potus stop the bloodshed backfiretrump,0
388,824771583059255297,Cjames #DJTrumplicans.,Wed Sep 12 02:11:01 +0000 2018,Somewhere out there ,magaoneradionet listen to magaoneradionet daily on now lets maga high energy all aboard the trumptrai,1
389,715349560491520000,James DeLong,Wed Sep 12 02:11:02 +0000 2018,Houston Texas USA,joeymarker426 michellexava trumpstrong17 elizabethbotros heyitsmecarolyn maryfre19385780 metalbaby2u,0
390,373546510,Michael,Wed Sep 12 02:11:09 +0000 2018,United States,barackobama you only won two terms because you ran against senjohnmccain amp mittromney they were just weaker,0
391,768980142819569664,SomethingsGotToGive,Wed Sep 12 02:11:13 +0000 2018,USA,dannom357 amen god bless the potus god bless america we need to stay red so realdonaldtrump can continue in exposing the,0
392,3283494468,Marc,Wed Sep 12 02:11:24 +0000 2018,Arkansas USA,absolutely priceless,1
393,36156490,ernie,Wed Sep 12 02:11:26 +0000 2018,None,rightgottweets rev out the trumptrain for twin1wife flyingeagle888 rightgottweets patriotranger beachkatie acbr,0
394,715349560491520000,James DeLong,Wed Sep 12 02:11:44 +0000 2018,Houston Texas USA,jayhawker4trump plumpudding48 cherylandrews59 uhvgottabkiddin patrick202020 sonjamessenger lazymeatball,0
395,16190478,Alex Jones Dindu Nuffin,Wed Sep 12 02:11:46 +0000 2018,Republic of House,its time to build the wall now these are the people we caught over the last few years how many are we not catchi,1
396,824771583059255297,Cjames #DJTrumplicans.,Wed Sep 12 02:11:50 +0000 2018,Somewhere out there ,magaoneradionet real news with david knight libertytarian infowars on magaoneradionet listen at monfri 9,1
397,821042327573712896,Catherine Masie,Wed Sep 12 02:11:52 +0000 2018,None,gerfingerpoken2 mollie tibbetts and the low illegal crime rate lie american thinker mollietibbetts buil,2
398,18857707,JoAnne OBar Legat,Wed Sep 12 02:11:54 +0000 2018,Gadsden AL,trump toons i will not accept the results of the election donaldtrump,0
399,41165751,#Jordan4SpeakerNow,Wed Sep 12 02:12:05 +0000 2018,a state of mind,jimjordan challenge that idiotgt ryanlets get the vote now we need a leader in the housemid terms are coming,-1
400,784149786207326209,Vebrack,Wed Sep 12 02:12:08 +0000 2018,FloridaUSA,omg i wish this was real trumpmemes,1
401,830243937134718977,Deplorable GRITS,Wed Sep 12 02:12:13 +0000 2018,None,realdonaldtrump foxnews she is crazy and so are the libbots that are probably paid to attack you thank you for y,2
402,1017983233697382400,Elba Lantz,Wed Sep 12 02:12:21 +0000 2018,Virginia USA,cconfidential12 notmypresident realdonaldtrump trumptaxreturns trumptaxes dumptrump resist bonespurs tweet rudy giuliani did,0
403,715349560491520000,James DeLong,Wed Sep 12 02:12:31 +0000 2018,Houston Texas USA,godsgirl158 dreamsurfer7 mpagano1pagano pamelalynnd georgeedwardca4 rdhenery harper334036 geaninec,-1
404,23195843,Ken,Wed Sep 12 02:12:36 +0000 2018,St. Louis MO,eugenegu realdonaldtrump foxnews obama saved it you are such a fkin idiot get a real degree and review the,2
405,710925599326511104,Sue,Wed Sep 12 02:12:41 +0000 2018,None,suethemackgirl pjvance5 mackette52 glennbeck glennbeck gtactor 1st pretends 2b rodeoclown morningzoo guy 2nd hijack teaparty,-1
406,22151958,nickrock,Wed Sep 12 02:12:44 +0000 2018,T: 41.701721-92.705486,realdonaldtrump foxnews do you do anything but watch tv amp tweet my god youre a shitty potus worstpresidentever,0
407,800875228444258307,Sherri Lee Traw,Wed Sep 12 02:12:45 +0000 2018,Arkansas USA,fieldslite uesspo2 mycarliveson leetraw12 buffrobb tide245 kimberkimberly0 michael67222255 cricket1378 quin4trump erhardtjr,0
408,2981075888,laura schmidt #qfd lifted,Wed Sep 12 02:12:50 +0000 2018,Austin TX,housecracka its time to build the wall now these are the people we caught over the last few years how many are we not catching mc,0
409,3439837822,SKYLINE NEWS,Wed Sep 12 02:12:56 +0000 2018,None,firejoescarborough joe scarborough is letting his personal feelings towards donaldtrump affect his judgment to m,0
410,1020724704305393664,Baron Wollschleager,Wed Sep 12 02:13:05 +0000 2018,Pau france Nantucket Florida,reclaimingusa20 last week he couldnt even say anonymously correctly during one of his hate rallies today realdonaldtrump warned t,2
411,2208412405,Buzzard Skedeebeck,Wed Sep 12 02:13:16 +0000 2018,Boston MA / Webster TX,screw diversity american unity makes america stronger the left wants a cacaphony of voices to weaken us,-1
412,22066415,Reda StCyr,Wed Sep 12 02:13:18 +0000 2018,Henderson Nv,democrats understand people support u 4 a reason 1 your not a dont give a shit about public republican 2 you,2
413,4437796876,Christine Atanasio,Wed Sep 12 02:13:18 +0000 2018,Clark NJ,realdonaldtrump foxnews this proves why we need termlimitsforallthese millionaire congresssenator men amp women,1
414,893281524295938048,Deb,Wed Sep 12 02:13:26 +0000 2018,Wisconsin USA,voteredredwavetrumptrain,0
415,727609177032564739,Clara Brown,Wed Sep 12 02:13:27 +0000 2018,Ohio Trump Train ,sportsfannea threaten potus and you threaten us we duly elected this president and by god we will defend him enough said,0
416,984429710288523265,J Albertson,Wed Sep 12 02:13:27 +0000 2018,None,cruellaisdevine another life just lost in florida potus please end the suffering backfiretrump,0
417,34516157,I'm OuttaHere,Wed Sep 12 02:13:33 +0000 2018,Planet Earth,the2nda magaveteran trumptrain follow car 3 of 3 rmoorew4 richm222 robertf2312306 roger515601 sandysmiles306 skinny,0
418,785240029983453188,Rebecca Simerly,Wed Sep 12 02:13:38 +0000 2018,Arizona USA,sweetlilcajun johnnyhuffingt1 killer4144 melissa1opinion caesararcher proffittjudy thatisdvs tangnoire,-1
419,958575281375272961,Wontconform1,Wed Sep 12 02:13:44 +0000 2018,St Petersburg FL,what the heck,-1
420,943355632488452096,Angela Chew,Wed Sep 12 02:13:54 +0000 2018,United States,a must read for all patriots potus realdonaldtrump,0
421,933478164495466496,John Smith,Wed Sep 12 02:13:59 +0000 2018,New York City,nyc2018 prisonplanet realdonaldtrump is right and its common sense we need strong borders and extreme vetting for both ameri,1
422,984127428112117760,@Bumblebeering,Wed Sep 12 02:14:18 +0000 2018,None,anosbush potus realdonaldtrump buildthatwall ingrahamangle can someone start a gofundme for building thi,0
423,3006015921,Doug Sides,Wed Sep 12 02:14:20 +0000 2018,None,gymcoachmac as we approach the 17th anniversary of the september11 2001 terrorist attacks americans are more confident than they h,1
424,906308915985600514,Aisha Anne,Wed Sep 12 02:14:21 +0000 2018,Ambas Bay Southern Cameroons ,realbecka realdonaldtrump theres genocide in cameroon with americas dollars funding the terrorists i thought you hated terrorists,2
425,292660557,JustAMan,Wed Sep 12 02:14:22 +0000 2018,None,poll flip maga justwalkaway latinosfortrump womenfortrump supportourtroops trumptrain,0
426,15972765,gailtalk,Wed Sep 12 02:14:25 +0000 2018,None,presssec sarah sanders asked about using 25th amendment to remove trump from office she takes no prisoners the,0
427,3658248855,TrumpIsNuckingFuts,Wed Sep 12 02:14:34 +0000 2018,None,franciswegner realdonaldtrump foxnews lets hope its long and painful realdonaldtrump is cancer trumptrain maga its,2
428,951987710474031105,GoldStarCoin Exchange,Wed Sep 12 02:14:37 +0000 2018,Pontiac MI,mycookingcorner did realdonaldtrump really say the us should just print more money to get our of debt wtf realbobwoodward fear,1
429,825100441281191936,Les Deplorable ,Wed Sep 12 02:14:47 +0000 2018,World Guardian Libtards ,montelwilliams i am sooooo ashamed of you i thought you had more class that that trumptrain maga2020,1
430,3032097473,GLOBEJUSTICETIME,Wed Sep 12 02:14:48 +0000 2018,Washington DC,goofballgeorge the extra super yuge trumptrain is coming out with lots of maga candidates running for office be sure to click on th,1
431,838049539751817216,cynicclinic,Wed Sep 12 02:14:48 +0000 2018,None,kavanaughconfirmation everyone is aware its a blatant attempt to keep potus from litigationhault mueller this,2
432,1026975487162081280,Earnest Barker,Wed Sep 12 02:14:51 +0000 2018,None,lucky1rohit a lack of eduction is a significant predictor of support for donaldtrump,1
433,125085980,Eloy Padilla,Wed Sep 12 02:14:54 +0000 2018,Albuquerque NM,ingrahamangle realdonaldtrump just fyi senatemajldr and speakerryan are being blackmailed and controlled by th,0
434,2790314135,Miranda C. Bell,Wed Sep 12 02:15:00 +0000 2018,Shadow-banned in the United States,the2nda magaveteran trumptrain car 1 of 4 semperfortis 4allsoulkind aapilot alcav54 antonio47423371 boblevy54 b,0
435,836420434275024896,Gisela M. Duran,Wed Sep 12 02:15:07 +0000 2018,Mukim 13 (Paya Terubong) Pula,lindamariadelar qanon post 2149 link 1 powerful 911 tribute actual video of plane strikes on the twin towers collapse of the 2 to,1
436,701206869415747584,Byron Johnson,Wed Sep 12 02:15:13 +0000 2018,USA,khalifallah im since 2009 an exdemocratbecause i believe in a balanced federal budget makeamericagreatagain walkaway,-1
437,488060497,Dragonforce_One,Wed Sep 12 02:15:19 +0000 2018,Abbotsford B.C.,girl4political not to worry the trumptrain is rolling down the track to scoop up all those lost or misplaced fo,2
438,823359065552261120,L. Charm Tenenbaum,Wed Sep 12 02:15:55 +0000 2018,East Coast,realdonaldtrump 17 years ago at ground zero offering his help what a guy what a new yorker what an america,1
439,2790314135,Miranda C. Bell,Wed Sep 12 02:15:55 +0000 2018,Shadow-banned in the United States,the2nda magaveteran trumptrain car 2 of 3 frankflorio1960 garishme jamesabryant8 jojoemal jt55493 knodgerod ldrd,0
440,913062420461113344,Peter anamalece god,Wed Sep 12 02:15:59 +0000 2018,Vatican City,chinaplusnews us president donaldtrump will speak during a ceremony held at the flight 93 national memorial marking the 17th anniv,0
441,3063565212,robbie johnson,Wed Sep 12 02:16:03 +0000 2018,Texas,god bless president trump buildthatwall,0
442,828156191612153857,LoggeratHeart,Wed Sep 12 02:16:06 +0000 2018,United States,globalsocialm2 realdonaldtrump tuckercarlson realdonaldtrump you have my vote and support president trump keepfighting 45 trump,0
443,844655252876001281,Pink Moscato,Wed Sep 12 02:16:06 +0000 2018,United States,mcrebelheart govtwine lindseygrahamsc whats increasingly clear is that you dont work for americans anymore youre doing a great,1
444,125085980,Eloy Padilla,Wed Sep 12 02:16:07 +0000 2018,Albuquerque NM,ingrahamangle and realdonaldtrump just fyi senatemajldr and speakerryan are being blackmailed and controlled b,0
445,718889417310609408,Mike Binkley,Wed Sep 12 02:16:09 +0000 2018,Florida,perhaps the most important midterms in us history defend america vote,1
446,862448511962546177,theRESISTANCE Informed Compassionate Voters PLUS!,Wed Sep 12 02:16:14 +0000 2018,United States,ellievan65 myserenity69 bglovesoff theresistance will save her its what we do whenever theres a country in,-1
447,22066415,Reda StCyr,Wed Sep 12 02:16:28 +0000 2018,Henderson Nv,theantifox housegop senategop gop yes we have to reestablish laws in this country an not just tell people b,-1
448,984540328228093952,Short & Sassy,Wed Sep 12 02:16:29 +0000 2018,Pennsylvania USA,ha perfect,1
449,727268582,MajorCanine,Wed Sep 12 02:16:31 +0000 2018,Los Angeles CA,curlywoowoowoo another life was just lost in texas potus its time to do something backfiretrump,0
450,920776331868196865,Mark Camuso,Wed Sep 12 02:16:37 +0000 2018,New Jersey USA,fbbrotzer tedhoracek alyssamilano senatedems no youre the genius the one that thinks hillary was robbed you,-1
451,968965845018992641,KeepNitreal,Wed Sep 12 02:16:39 +0000 2018,United States,geaninec attention maga trumptrain liberals are adding you to despicable lists so they can harass and report you check your pro,0
452,1005569925358989312,Melba,Wed Sep 12 02:16:44 +0000 2018,None,txlady706 im formally a nyc res and every time i hear bush i am sick ever1 forgets that it was he that a week later came out of a,2
453,18159056,Uber Rock JDB,Wed Sep 12 02:16:50 +0000 2018,Toronto,toronto1 cant be the only one who finds it is ironic potus is complaining about mccarthyism roycohn was lapdog for both mccarthy,1
454,727609177032564739,Clara Brown,Wed Sep 12 02:16:55 +0000 2018,Ohio Trump Train ,mikebinkley3 perhaps the most important midterms in us history defend america vote,1
455,914039134997671937,Heather #PatriotsFight,Wed Sep 12 02:16:56 +0000 2018,Atlanta Georgia USA,potusschedule tuesday 11 september 2018 093123 potusflotus motorcade departure en route flight 93 national memorial 093434,0
456,918025446,cdog,Wed Sep 12 02:16:59 +0000 2018,Normal IL,danproft fisagate proves an actual attempted coup to remove an elected pres potus is uber patriot focused on,1
457,744194214,Happier than I Look,Wed Sep 12 02:17:08 +0000 2018,West Michigan,solusnan1 2 were just killed in tennessee potus its your job to take action backfiretrump,2
458,3032097473,GLOBEJUSTICETIME,Wed Sep 12 02:17:13 +0000 2018,Washington DC,globejusticegjj fucknikemaga americafirst godblessamerica makeamericagreatagain heroes veterans patriots usarmy usnavy u,-1
459,10818272,Holley Atkinson ,Wed Sep 12 02:17:17 +0000 2018,Brooklyn NY,realdonaldtrump donaldjtrumpjr jaredkushner ivankatrump youre traitors to us pathetic grifting criminal russi,2
460,713496098413940737,cindi,Wed Sep 12 02:17:23 +0000 2018,None,senatemajldr national security depends on immigration control stopping visa overstays vetting bans from terror,-1
461,1909555387,Bob__Washington,Wed Sep 12 02:17:26 +0000 2018,Western  WA,makeamericagreatagain keepamericagreat trump trumptrain welcomes any republican that cares enough about amer,0
462,2412711704,Patrick Wetmore,Wed Sep 12 02:17:27 +0000 2018,New Hampshire USA,circa fakenews maga the media will try and spin absolutely anything donaldtrump related in a negative light,1
463,961032331283845120,tricia,Wed Sep 12 02:17:29 +0000 2018,United States,realdonaldtrump i cant believe all this disrespect for our president this is exactly why we voted him in keep up,1
464,796448345564643328,Sharon patton,Wed Sep 12 02:17:43 +0000 2018,None,poetreeotic dear president may i 1 simple citizen request 2 things from ya as the potus amp as the husband to melania the mos,0
465,14719297,Snakes? I Am Goddam Medusa,Wed Sep 12 02:17:54 +0000 2018,So Cal,beautybind 2 lives were just lost in tennessee potus its time to do something backfiretrump,0
466,986424495731814400,AMERICANPRIDE ,Wed Sep 12 02:17:56 +0000 2018,Florida USA,gerfingerpoken rosenstein agent of the deep state coup american thinker maga pjnet trumptrain trumptr,0
467,1363083624,TweetyWeety,Wed Sep 12 02:18:02 +0000 2018,None,donaldtrump claims it was hard to get supplies to puertorico because its an island no its hard because of,2
468,619622277,Maly Figueroa,Wed Sep 12 02:18:01 +0000 2018,los angeles ca,potus dont want to help puerto rico he wants puertoricans to start leave the island so he can do business with h,1
469,2903041994,Marie ,Wed Sep 12 02:18:03 +0000 2018,None,unperturbable this network of hate finds every day and every hour and every minute new ways to show their vile soul mind and hearts,2
470,488060497,Dragonforce_One,Wed Sep 12 02:18:04 +0000 2018,Abbotsford B.C.,waynethomas all followed,-1
471,1031063336396369920,lornegreening,Wed Sep 12 02:18:15 +0000 2018,None,anderson cooper slams trumps tonedeaf remarks evildonaldtrump evil twin,2
472,782087133926350852,Masdecuentos,Wed Sep 12 02:18:16 +0000 2018,Chicago Burbs,lizzzyk66 renatomariotti yeah theres that realdonaldtrump only sent a surrogate and his energy dept member of his cabinet t,0
473,792425445929078788,Sandy  {}  #SOTSwamp,Wed Sep 12 02:18:22 +0000 2018,The Great State of Texas,darqfry never forget 911 notsureif makeamericagreatagain,-1
474,1018360611015716864,TXPatriot,Wed Sep 12 02:18:28 +0000 2018,Republic of Texas,we elected realdonaldtrump to maga and straighten people like you out americafirst buildthatwall,0
475,22609885,Abstalavista,Wed Sep 12 02:18:31 +0000 2018,Sydney New South Wales,im trying to find something smarter to say than what a fucking idiot but coming up blank donaldtrump potus,2
476,893542933210824704,5veta,Wed Sep 12 02:18:39 +0000 2018,United States,unfit potus of every minute of everyday,2
477,2358278094,Rose Buckingham,Wed Sep 12 02:18:43 +0000 2018,Omaha NE,tlb083112 shooting in tennessee just took 2 potus please do something backfiretrump,0
478,37428663,dylanspeaks,Wed Sep 12 02:18:44 +0000 2018,new york,learning2getby 2 lives were just lost in tennessee potus its time to do something backfiretrump,0
479,2616233653,LIBERTY IS #1,Wed Sep 12 02:18:50 +0000 2018,None,akamaximage was the attack on the twin towers an inside job much speculation still abounds what do you think 17 years later reme,1
480,573174289,John Murphy,Wed Sep 12 02:18:53 +0000 2018,Northern New Jersey,realdonaldtrump speakerryan senatemajldr not voting 2018 if the wall is not funded before midterm buildthewall,0
481,782716629503270912,MagaAmericanGal,Wed Sep 12 02:18:57 +0000 2018,Colorado USA,following all patriots kindly follow back please rt,1
482,824771583059255297,Cjames #DJTrumplicans.,Wed Sep 12 02:19:02 +0000 2018,Somewhere out there ,magaoneradionet maga trumptrain trump bankruptcies explained listen to this on magaoneradionet on now,0
483,839262757379678208,USA,Wed Sep 12 02:19:01 +0000 2018,Woo - Pig - Sooie USA,are you paying attention maga wwg1wga trusttheplan q potus,0
484,517416615,Kip Bond,Wed Sep 12 02:19:06 +0000 2018,South Dakota,stpfreak pritzblitz davidhogg111 you seem angry about something im just over her excited about winning,1
485,1036351440892162055,Pres. George Michael,Wed Sep 12 02:19:08 +0000 2018,Washington DC,had some socialistic libtard debate with me on instagram about how theres no socialist country and never has been,-1
486,377082317,Emma Chapple,Wed Sep 12 02:19:13 +0000 2018,Halifax / LA,listen to my mum,-1
487,567527946,#QAnon # WhoisQ #QArmy,Wed Sep 12 02:19:21 +0000 2018,New Port Richey FL,this is awesome rmgalaxyday wwg1wga patriotday potus ww ozmorningshow thegreatawakening,1
488,548690493,D-Plorable Tim ,Wed Sep 12 02:19:30 +0000 2018,None,trumptrain naacp oann cnn maga foxnews rnc gop jimjordan stevescalise hannity judgejeanine,0
489,92558132,Dale Ritchie,Wed Sep 12 02:19:46 +0000 2018,Maryland,axios the potus is truly delusional,0
490,3589190177,Up4 Yes,Wed Sep 12 02:19:59 +0000 2018,None,if any trump rep ever took responsibility for anything he does or says as potus id faint in shanksville he smi,2
491,723793278282403841,Jennarain88 ,Wed Sep 12 02:20:02 +0000 2018,Narnia,trumppredator its going to wet tremendously wet so were airlifting in thousands of paper towels unfortunately i wont be there to,2
492,1668744086,5th Son,Wed Sep 12 02:20:05 +0000 2018,None,covfefeladyc our president realdonaldtrump potus cares so much from the heart not power or money thank you potus realdonaldtrump,1
493,97481756,Kevin Lyons,Wed Sep 12 02:20:06 +0000 2018,Long Island,joenbc youre disgusting you cant honestly believe this youre looking for ratings like the numerous times you,2
494,715349560491520000,James DeLong,Wed Sep 12 02:20:09 +0000 2018,Houston Texas USA,libtardsmasher razorsmack1 llehman1patriot chrisbragdon launasallai sweetmaga45 maggieb1b lesdeplorable,-1
495,2460179640,ETweeetz,Wed Sep 12 02:20:14 +0000 2018,United States,whitehatguy trumps night before christmas maga presidenttrump,0
