,user_id,user_name,tweet_time,location,text,sentiment
246,16712063,EarthAura,Tue Aug 28 19:58:50 +0000 2018,Lets Make A More Verdant Earth,wvjoe911 cry me a river lindseygrahamsc of those crocodile tears your pretend sniffles and wavering voice while talking about senj,irrelevant
247,833774753836048385,Rainaleigh Adamowicz,Tue Aug 28 19:58:50 +0000 2018,Cleveland OH,tennesseine your occasional reminder realdonaldtrump has been in office 19 months and one week and has yet to visit our troops abro,neutral
248,103169178,motrin,Tue Aug 28 19:58:50 +0000 2018,South of Heaven,secretservice it was an honor to protect senjohnmccain during his candidacy for president phoenix may you rest in peace,neutral
249,80928748,Ron Chamberlin,Tue Aug 28 19:58:51 +0000 2018,Boston,altuscis lindseygrahamsc crying on the floor of the senate remembering senjohnmccain it is the equivalent of faking a political o,negative
250,215388562,Real Paul Hogan,Tue Aug 28 19:58:51 +0000 2018,Dublin,ianblackfordmp there is simply no dignity in this failure to respond in an appropriate manner,positive
251,3994344863,Margaret Pickering,Tue Aug 28 19:58:51 +0000 2018,None,kelly2277 when senjohnmccain received the steele dossier and saw manafort putin and yanukovychs name in the same sentence he imme,neutral
252,833370081929289728,John alan James,Tue Aug 28 19:58:51 +0000 2018,Park City KS,lindseygrahamsc senjohnmccain go home,neutral
253,56722736,Carly Says,Tue Aug 28 19:58:52 +0000 2018,New Jersey USA,joncoopertweets the best way to honor senjohnmccains legacy and apparently his final wish would be for his wife cindy to be name,positive
254,21156125,You can run your house on rainwater,Tue Aug 28 19:58:53 +0000 2018,Coastal,lizcrokin i hope the truth about the mccain institute child sex trafficking amp what role ashton kutcher played comes out soon qano,neutral
255,716835976,warhorse,Tue Aug 28 19:58:55 +0000 2018,Syracuse NY,blueghost40 if youve been banned from two funerals and a wedding make no mistake you are an asshole tuesdaythoughts barbar,irrelevant
256,713685253533995008,Dancing Don,Tue Aug 28 19:58:56 +0000 2018,San Antonio Texas,jalicat donnabrazile what does it say about your american icon senjohnmccain who asked that our potus not attend his funeral,neutral
257,1034529553941594112,santana parmentier,Tue Aug 28 19:58:57 +0000 2018,None,judyschear bittersweet memories of powmia bracelets no soldier forgotten,irrelevant
258,1649395076,Linda KWS,Tue Aug 28 19:58:58 +0000 2018,Texas,colmorrisdavis holy crap ricksantorum says the media is using the president disrespecting senjohnmccain to victimize realdonaldtr,negative
259,1034529056555855872, ,Tue Aug 28 19:58:58 +0000 2018,None,judyschear bittersweet memories of powmia bracelets no soldier forgotten,irrelevant
260,1434101960,GrogProducts,Tue Aug 28 19:58:58 +0000 2018,None,colmorrisdavis holy crap ricksantorum says the media is using the president disrespecting senjohnmccain to victimize realdonaldtr,negative
261,53812164,bonusChaos,Tue Aug 28 19:58:58 +0000 2018,Everywhere. And none at all.,votevets donald trump refuses to lower flag for john mccain as we said yesterday donald trump is a pathetic thinskinned selfce,negative
262,932339733346373632,Dominica DeMario,Tue Aug 28 19:58:59 +0000 2018,Pennsylvania USA,sandyhfishy are we done yet can we be done with this vile man this is past an outrage,negative
263,119519642,Media Roots,Tue Aug 28 19:58:59 +0000 2018,Oakland CA,codepink that time johnmccain called us low life scum,negative
264,140612122,Barbara Howell,Tue Aug 28 19:59:00 +0000 2018,Just north of NYC,peterdaou im old enough to remember when lindseygraham was considered to be johnmccains partner in resisting some of trumps exces,positive
265,336840057,K SOULJA,Tue Aug 28 19:59:01 +0000 2018,Henderson NC,you got black people crying over johnmccain death,negative
266,301148961,Punto,Tue Aug 28 19:59:01 +0000 2018,None,ritakatz 1 insane amp disturbing parallel to the fanaticism of jihadists in abhorring all those who oppose their beliefs neonazis c,negative
267,937502481260732416,Peter Stechow,Tue Aug 28 19:59:01 +0000 2018,next door to my neighbor's cat,wvjoe911 cry me a river lindseygrahamsc of those crocodile tears your pretend sniffles and wavering voice while talking about senj,irrelevant
268,839525417589559297,Callie,Tue Aug 28 19:59:01 +0000 2018,None,mitchellreports under pressure from american legion trump orders flag lowered at white house and other govt buildings until senjohnmc,negative
269,354523574,"Darrell ""Fighting For Our Democracy"" West",Tue Aug 28 19:59:04 +0000 2018,HyattsvilleMaryland,andyostroy dear lindseygrahamscur pain over the loss of ur dear friend johnmccain is clear and im truly sorry for ur loss now,negative
270,886051805699993600,AniPathik,Tue Aug 28 19:59:04 +0000 2018,Maryland USA,lindseygrahamsc this is an old video of you senjohnmccain would be proud of you if you said this today,positive
271,295327829,Neil Macbeth,Tue Aug 28 19:59:04 +0000 2018,Exile in county Durham,tucker5law basic human decency just isnt in your fucking range of emotions is it doxy you fucking persimmon pigmented prick,negative
272,3355781592,Os Ruano,Tue Aug 28 19:59:05 +0000 2018,None,blueghost40 if youve been banned from two funerals and a wedding make no mistake you are an asshole tuesdaythoughts barbar,irrelevant
273,451090261,rick flanders,Tue Aug 28 19:59:05 +0000 2018,Beautiful Blue California,1jeffwest danrather bibmomma3 lets be crystal clear about this african american nfl players do not protest the flag or the anthem,positive
274,25908599,lisa M,Tue Aug 28 19:59:05 +0000 2018,USA,dearauntcrabby very lovely tribute to senjohnmccain by lindseygrahamsc do you really want to honor your friend john denounce re,positive
275,553740112,Bob Shaw,Tue Aug 28 19:59:07 +0000 2018,Texas USA,michaelsteele kelli ward really how utterly stupid do you have to be to believe that senjohnmccain ended medical treatment to sp,negative
276,6330042,Stable Genius Michael Schirmer,Tue Aug 28 19:59:07 +0000 2018,Mission District California,great tweet,positive
277,817387749300994050,Donnalynn Morin,Tue Aug 28 19:59:07 +0000 2018,USA,how much higher can stupidity scale growboycottfoxnews well actually that statement i made was kind of dumb pin,negative
278,301148961,Punto,Tue Aug 28 19:59:08 +0000 2018,None,sitefrfl neonazis celebrate the recent passing of johnmccain referring to him as a traitor,neutral
279,832156289207762944,Traci Ayala,Tue Aug 28 19:59:07 +0000 2018,Indiana USA,dearauntcrabby very lovely tribute to senjohnmccain by lindseygrahamsc do you really want to honor your friend john denounce re,positive
280,842587590880444416,Tyler Garner,Tue Aug 28 19:59:09 +0000 2018,Huntington Beach CA,lindseygrahamsc senjohnmccain your thoughts on the gop pumping the brakes on renaming the russell building for se,neutral
281,2384008381,Mia Kerick,Tue Aug 28 19:59:09 +0000 2018,New Hampshire USA,dearauntcrabby very lovely tribute to senjohnmccain by lindseygrahamsc do you really want to honor your friend john denounce re,positive
282,115154268,Crftbrlvr,Tue Aug 28 19:59:12 +0000 2018,Chicagoland,senduckworth allinwithchris senjohnmccain didnt democrats call him a nazi in 2008,neutral
283,154066663,Justiceis Mueller ,Tue Aug 28 19:59:13 +0000 2018,None,mmckinnon these perfect words from marksalter55 the man who knew senjohnmccain best he understood the world as it is with all its,positive
284,701534470914994176,Mary Hilliard,Tue Aug 28 19:59:13 +0000 2018,Dallas TX ,whats that your opposing today 82818 senatemajldr the renaming of the russell building after,irrelevant
285,185505931,Seanna P,Tue Aug 28 19:59:14 +0000 2018,Arizona USA,nickiegreer did you attend seth richs funeral or did you just send flowers and debate questions,irrelevant
286,35938465,Elizabeth Hastings,Tue Aug 28 19:59:13 +0000 2018,Memphis TN,peterdaou im old enough to remember when lindseygraham was considered to be johnmccains partner in resisting some of trumps exces,positive
287,559431547,Diana Brandley,Tue Aug 28 19:59:14 +0000 2018,None,northwestraven1 saintsfan5348 gelles jiminhofe gop senjohnmccain i will be mourning john mccain even though i disagreed with him,neutral
288,232236942,kate kavanagh,Tue Aug 28 19:59:14 +0000 2018,dublin,its hard to believe this creature was voted into office or was he fakeelection,negative
289,2851359505,SFDukie,Tue Aug 28 19:59:14 +0000 2018,None,londonsgirl in the early 70s i started wearing a powmia bracelet randomly my soldier was john mccain in 1973 i watched him on t,negative
290,817387749300994050,Donnalynn Morin,Tue Aug 28 19:59:16 +0000 2018,USA,colmorrisdavis holy crap ricksantorum says the media is using the president disrespecting senjohnmccain to victimize realdonaldtr,negative
291,140612122,Barbara Howell,Tue Aug 28 19:59:16 +0000 2018,Just north of NYC,wvjoe911 cry me a river lindseygrahamsc of those crocodile tears your pretend sniffles and wavering voice while talking about senj,irrelevant
292,1031233940265295879,ranae gohr,Tue Aug 28 19:59:17 +0000 2018,None,hannahkauthor just twitter message is not enough senjohnmccain cindymccain meghanmccain,neutral
293,885627714832539648,@LadyCesar,Tue Aug 28 19:59:17 +0000 2018,Tempe AZ,i live here shes daft completely daft and scary,negative
294,1365195962,Librasong,Tue Aug 28 19:59:18 +0000 2018,Pennsylvania USA,idyllicliving donnabrazile johnmccain asked him not to attend remember if he attended youd be criticizing him for going against,neutral
295,336840057,K SOULJA,Tue Aug 28 19:59:18 +0000 2018,Henderson NC,nylahsays malcomx tried to warn us not to trust comedians and entertainers with politics dlhughley is one of those comedians that w,irrelevant
296,119556176,Judi,Tue Aug 28 19:59:18 +0000 2018,East Tennessee (USA),palssuddenservice morristowntn to my knowledge i have never eaten at pals simply bc i dont eat fast food but,positive
297,15976448,PammyT,Tue Aug 28 19:59:19 +0000 2018,Pennsylvania,cabguymike lrihendry steph93065 senjohnmccain proved he was a bitter old man all the way to the grave and beyond if he was still,neutral
298,864640454238785536,Phylulu,Tue Aug 28 19:59:19 +0000 2018,None,kelly2277 when senjohnmccain received the steele dossier and saw manafort putin and yanukovychs name in the same sentence he imme,neutral
299,886135393921486849,crimson executioner,Tue Aug 28 19:59:19 +0000 2018,None,lauraloomer the media is spreading a lie that johnmccain defended obama from hatred amp bigotry because he told one of his supporters,neutral
300,2574855938,annemarie.nenzell,Tue Aug 28 19:59:20 +0000 2018,None,lauraj63 pretty remarkable,positive
301,755895196835979264,Reg Fleming-Peters,Tue Aug 28 19:59:21 +0000 2018,Los Angeles CA,michaelsteele kelli ward really how utterly stupid do you have to be to believe that senjohnmccain ended medical treatment to sp,negative
302,1078324094,Culper III,Tue Aug 28 19:59:22 +0000 2018,None,jalicat huffpost 2008 johnmccain is mentally unfit to be president huffpost 2012 johnmccain is a racist and a woman hater,negative
303,2303003046,DaisyMae,Tue Aug 28 19:59:22 +0000 2018,Iron Mountain MI,mitchellreports under pressure from american legion trump orders flag lowered at white house and other govt buildings until senjohnmc,negative
304,45379403,"Davy ""Three Cakes"" Acko",Tue Aug 28 19:59:22 +0000 2018,Liverpool,if human rights champion means volunteering to bomb civilianschampioning every war the us has been involved in t,neutral
305,713781393684369408,American Dean  ,Tue Aug 28 19:59:22 +0000 2018,America ,dretiquette i can only imagine how awkward you must have felt when obama snubbed nancy reagans funeral,negative
306,3596687292,CNN is the MSM ShitHole,Tue Aug 28 19:59:23 +0000 2018,Behind Enemy Lines - Peoples Republic of Kalifornia,busteroftrash what does it say about a member of msm who secretly funneled advance questions to a crooked clinton in preparation of a,negative
307,2830808444,Brother David,Tue Aug 28 19:59:23 +0000 2018,#DarlaHouse:is#GodsHouse,thinbluelr mccain told him not to you moron why dont you tell us what happened to sethrich you wildebeest,negative
308,3237290462,Lilianny Leebou,Tue Aug 28 19:59:23 +0000 2018,United States,ascannerburkely ind4bernie2016 thepoedpacifist billcli46867153 sensanders senjohnmccain tried to get those pills but republicans,neutral
309,2335979792,Skatrgurrl,Tue Aug 28 19:59:24 +0000 2018,Canada,rtmcfadyen senjohnmccain it is indeed sad to see he gave up so much for the love of his country a true hero whi,positive
310,385150206,Shane,Tue Aug 28 19:59:25 +0000 2018,Florida USA,hadasgold the things potus trump cares about google crowdsize etc vs not puertorico johnmccain etc is some,neutral
311,166679288,Heron,Tue Aug 28 19:59:25 +0000 2018,None,michaelsteele kelli ward really how utterly stupid do you have to be to believe that senjohnmccain ended medical treatment to sp,negative
312,854796534239510528,Anna Smith,Tue Aug 28 19:59:26 +0000 2018,None,curlytopqt69 someone got to realdonaldtrump amp made him lower the flag to honor senjohnmccain you know he hated doing it because hes,negative
313,22922231,Jadelia Mackay,Tue Aug 28 19:59:26 +0000 2018,Maine USA,mitchellreports under pressure from american legion trump orders flag lowered at white house and other govt buildings until senjohnmc,negative
314,835508264053932033,Tess,Tue Aug 28 19:59:27 +0000 2018,United States,pearswick one of a few stories you will not read about john mccain in vietnams staterun media would be his close ties with the huma,negative
315,2529044971,Warrior Grandma,Tue Aug 28 19:59:27 +0000 2018,West Coast,officialjonzal today is a good day to remember the real reason trump has such hatred for senjohnmccain the patriot who obtained amp th,positive
316,1010604030274355200,Shellie Ash-Jones,Tue Aug 28 19:59:28 +0000 2018,Missouri USA,pattigoke senatemajldr senjohnmccain you can be bipartisan on this issue but not on matters of state,neutral
317,830905941855989761,Maureen,Tue Aug 28 19:59:28 +0000 2018,None,d1vinman now cancelling the super bowl visit because the eagles werent gonna come anyway just as the warriors didnt wanna come so h,positive
318,3697180403,Zaidie,Tue Aug 28 19:59:28 +0000 2018,None,michaelsteele kelli ward really how utterly stupid do you have to be to believe that senjohnmccain ended medical treatment to sp,negative
319,561585380,Muchachat,Tue Aug 28 19:59:29 +0000 2018,Montral Qubec,dearauntcrabby very lovely tribute to senjohnmccain by lindseygrahamsc do you really want to honor your friend john denounce re,positive
320,346339018,Sandra Bridges,Tue Aug 28 19:59:29 +0000 2018,Tampa Florida,lindseygrahamsc senjohnmccain well sir he didnt just talk the talk he walked the wall can you,neutral
321,170716826,Jenn {} ,Tue Aug 28 19:59:29 +0000 2018,GreatLakesGirl GAB-PatriotJenn,dretiquette i can only imagine how awkward you must have felt when obama snubbed nancy reagans funeral,negative
322,919663080,Lawrence Chance,Tue Aug 28 19:59:31 +0000 2018,North Carolina,when is cnn going to stop giving santorum to stink up their programming,irrelevant
323,827929898236911620,BicMob,Tue Aug 28 19:59:31 +0000 2018,Minnesota USA,trump johnmccain its ironic that trump and his like are so offended by the fictional disrespect to our veterans,positive
324,852143645876736000,Anita Springer,Tue Aug 28 19:59:31 +0000 2018,North Central TexasUSA,dbloom451 i wasnt going to do this but the media thedemocrats and nevertrump fawning over senator mccain as a way to bash presid,neutral
325,916685292370841601,Dennis L Grote,Tue Aug 28 19:59:33 +0000 2018,Burlington VT,sactotrixie thank you mcdonalds on arden way in sacramento for keeping flags at half staff in honor of senjohnmccain,negative
326,22501421,Nadine,Tue Aug 28 19:59:33 +0000 2018,None,frecklered what does it say about america when john mccain can be considered an american icon,neutral
327,505255284,charles comus,Tue Aug 28 19:59:33 +0000 2018,new orleans,snowmath colmorrisdavis ricksantorum senjohnmccain realdonaldtrump cnn chriscuomo why do you foist santorum upon your viewers,neutral
328,154066663,Justiceis Mueller ,Tue Aug 28 19:59:34 +0000 2018,None,jswatz thats bullshit mckinnon and from this was born a great friendship and then a partnership mmckinnon remembers senjohnmc,positive
329,1548567426,BADRIDER,Tue Aug 28 19:59:34 +0000 2018,Connecticut USA,lindseygrahamsc senjohnmccain remember ur actions speak louder then ur words we do sympathize with u for ur loss,neutral
330,1679811914,Elizabeth Lee Carron,Tue Aug 28 19:59:34 +0000 2018,Virginia USA,jalicat sometimes we get it right sometimes we dont johnmccain got it wrong in death he could have brought pple together exten,negative
331,1025863129668968449,tiffanynevertrump,Tue Aug 28 19:59:35 +0000 2018,None,michaelsteele kelli ward really how utterly stupid do you have to be to believe that senjohnmccain ended medical treatment to sp,negative
332,1034524265020841985,jenette harris,Tue Aug 28 19:59:36 +0000 2018,None,judyschear bittersweet memories of powmia bracelets no soldier forgotten,irrelevant
333,822078666,(((Danny Boy))),Tue Aug 28 19:59:37 +0000 2018,Yorkshire United Kingdom,tomtugendhat ive written to jensstoltenberg calling for the new nato headquarters to be named after senjohnmccain few have given,negative
334,1379675096,Erin Cooksley,Tue Aug 28 19:59:37 +0000 2018,San Francisco CA,dems are praising senjohnmccain and wanting to name buildings after him meanwhile the gop is calling him out for,neutral
335,340528245,Denis Wauchope,Tue Aug 28 19:59:37 +0000 2018,Carlsbad CA USA,girl4trump why was johnmccain military record sealed nixon had to pardon him mccain was a traitorthe term hero is no where app,negative
336,25207598,BrunoTX #DemForce,Tue Aug 28 19:59:39 +0000 2018,Texas USA,colmorrisdavis holy crap ricksantorum says the media is using the president disrespecting senjohnmccain to victimize realdonaldtr,negative
337,706644748526874624,Susie D,Tue Aug 28 19:59:39 +0000 2018,United States,secupp lindseygrahamsc senjohnmccain was this before or after he defended trumps treatment of mccain and threw,neutral
338,498316263,mbt _ brannon,Tue Aug 28 19:59:39 +0000 2018,United States,chocchip52 sahouraxo johnmccain a globalist who posed as a us senator helped arm isis and enriched himself while innocent men wome,positive
339,204386512,Fox News Video,Tue Aug 28 19:59:41 +0000 2018,U.S.A.,sen lindseygrahamsc delivers afteraction report on johnmccain,neutral
340,36191695,DNews Politics,Tue Aug 28 19:59:41 +0000 2018,Salt Lake City Utah,us ambassador to russia jonhuntsman a former utah governor and senjohnmccain have long history utpol,negative
341,809305110,Des Haml,Tue Aug 28 19:59:42 +0000 2018,None,michaelsteele kelli ward really how utterly stupid do you have to be to believe that senjohnmccain ended medical treatment to sp,negative
342,1010944632237297665,TrueBlueReport,Tue Aug 28 19:59:42 +0000 2018,United States,lindseygrahamsc senjohnmccain you have shown no loyalty or support for your deceased friend and colleague you,neutral
343,19481732,HopeSpringsATurtle,Tue Aug 28 19:59:42 +0000 2018,Eagle Rock ,wvjoe911 lindseygrahamsc senjohnmccain realdonaldtrump i wish the air force would take away his commission,neutral
344,1029855486827364352,2drinkminimum,Tue Aug 28 19:59:42 +0000 2018,None,kelly2277 when senjohnmccain received the steele dossier and saw manafort putin and yanukovychs name in the same sentence he imme,neutral
345,184569036,Kim G.,Tue Aug 28 19:59:43 +0000 2018,None,lindseygrahamsc senjohnmccain you disgrace the memory of mccain you cant even honor his last words to you cou,neutral
346,831651493329580032,Marty,Tue Aug 28 19:59:44 +0000 2018,California USA,ditto ditto ditto did he not carry the fake dossier and hand it to someone acting like it was the real deal kno,negative
347,3053219203,Christi Johnson,Tue Aug 28 19:59:44 +0000 2018,None,michaelsteele kelli ward really how utterly stupid do you have to be to believe that senjohnmccain ended medical treatment to sp,negative
348,28564406,robinslj,Tue Aug 28 19:59:44 +0000 2018,Massachusetts USA,usmcliberal at reagans funeral thatcher sat next to gorbachevand at johnmccains funeral obama will give a eulogy that is how r,neutral
349,786093031321731072,karole,Tue Aug 28 19:59:46 +0000 2018,None,hlaurora63 listen up you twat waffle senate seats are not just passed down like a piece of furniture in a family will we are deman,negative
350,2738632115,Kim T,Tue Aug 28 19:59:46 +0000 2018,None,peterdaou im old enough to remember when lindseygraham was considered to be johnmccains partner in resisting some of trumps exces,positive
351,891474451195240448,Deplorable in Canada,Tue Aug 28 19:59:47 +0000 2018,None,isaackappy what does it say about donnabrazile that she apparently showed up at the hospital right after sethrich was shot,positive
352,894981124643897344, z ,Tue Aug 28 19:59:49 +0000 2018, ,colmorrisdavis holy crap ricksantorum says the media is using the president disrespecting senjohnmccain to victimize realdonaldtr,negative
353,2511274210,Desiree,Tue Aug 28 19:59:49 +0000 2018,None,chriscuomo meghanmccain your father is gone but keep his spirit alive that is your conviction and your connection i have been wher,positive
354,16439521,Don Seiler,Tue Aug 28 19:59:49 +0000 2018,Tomball TX,blueghost40 if youve been banned from two funerals and a wedding make no mistake you are an asshole tuesdaythoughts barbar,irrelevant
355,2893026960,Arthur Sharp,Tue Aug 28 19:59:49 +0000 2018,Columbus OH,jalicat sometimes we get it right sometimes we dont johnmccain got it wrong in death he could have brought pple together exten,negative
356,958837405368373248,Rocket City Dixie,Tue Aug 28 19:59:49 +0000 2018,Huntsville AL,dretiquette i can only imagine how awkward you must have felt when obama snubbed nancy reagans funeral,negative
357,3061807265,Linda Jackson,Tue Aug 28 19:59:50 +0000 2018,Fort Wayne IN,reporterblayne senjohnmccains desk on the senate floor,neutral
358,885146622509830144,Rev. Dr. Madlyn Ruch,Tue Aug 28 19:59:50 +0000 2018,None,joncoopertweets the best way to honor senjohnmccains legacy and apparently his final wish would be for his wife cindy to be name,positive
359,797092188022800384,Jon (#babytrump),Tue Aug 28 19:59:51 +0000 2018,None,all military amp veterans recognize that the commander amp chief realdonaldtrump didnt want to recognize a veteran,negative
360,1686568830,CD in CHI ,Tue Aug 28 19:59:52 +0000 2018,Chicago,mrsdt58 lindseygrahamsc senjohnmccain amen,neutral
361,968712288969592832,Wizard,Tue Aug 28 19:59:52 +0000 2018,Massachusetts ,mrsamy47 deb7519 icheme lindseygrahamsc realdonaldtrump senjohnmccain hes dancing on a tightrope,neutral
362,893641529386053633,jelly girl/bitchy bear/,Tue Aug 28 19:59:52 +0000 2018,Planet Earth flat ,jalicat huffpost 2008 johnmccain is mentally unfit to be president huffpost 2012 johnmccain is a racist and a woman hater,negative
363,823659580978663424,rae piha,Tue Aug 28 19:59:52 +0000 2018,None,jiminhofe senjohnmccain i agree republicans grow a backbone trump did not continue to fly our flag at half m,positive
364,25552705,jlee,Tue Aug 28 19:59:53 +0000 2018,None,yes and what about the part where he said john mccain taught about compromise that the other side must get somethi,negative
365,972702955,Don Sanders ,Tue Aug 28 19:59:53 +0000 2018,Annapolis MD,dbloom451 hlaurora63 thedemocrats senjohnmccain the real john mccain was a very bitter manto the very end so sad,negative
366,587737444,Paul Grandsinger,Tue Aug 28 19:59:54 +0000 2018,California USA,colmorrisdavis holy crap ricksantorum says the media is using the president disrespecting senjohnmccain to victimize realdonaldtr,negative
367,987499799317532672,robert brill,Tue Aug 28 19:59:54 +0000 2018,None,senatorisakson senjohnmccain blue water sailors we salute our fallen comrade hr299 please help,neutral
368,3237290462,Lilianny Leebou,Tue Aug 28 19:59:54 +0000 2018,United States,natparry ind4bernie2016 thepoedpacifist billcli46867153 sensanders senjohnmccain being outraged about war is perfectly natural m,negative
369,3322616113,45=Phenominally Bad - #BlueWave2018 ,Tue Aug 28 19:59:55 +0000 2018,San Diego CA,peterdaou im old enough to remember when lindseygraham was considered to be johnmccains partner in resisting some of trumps exces,positive
370,70839845,Michelle,Tue Aug 28 19:59:54 +0000 2018,Philadelphia PA,michaelsteele kelli ward really how utterly stupid do you have to be to believe that senjohnmccain ended medical treatment to sp,negative
371,4736690237,Maike,Tue Aug 28 19:59:55 +0000 2018,None,dearauntcrabby very lovely tribute to senjohnmccain by lindseygrahamsc do you really want to honor your friend john denounce re,positive
372,816011957849337856,Linda Eck,Tue Aug 28 19:59:56 +0000 2018,Apache Junction AZ,trafaelcimino lindseygrahamsc senjohnmccains if you really want to honor senjohnmccain then stand up to potus as he did show a w,positive
373,808891990465245184,Violeta Bostioca,Tue Aug 28 19:59:56 +0000 2018,Sterling Heights MI,jiminhofe senjohnmccain i am a democrat who respects mccain republicans i despise nonmccain republicans and you are one of them,neutral
374,4746444355,#WalkAway ,Tue Aug 28 19:59:57 +0000 2018,San Miguel California,dutyofapatriot mccain publicly asked that he not attend potus is respecting a dying mans last request its about mccain amp family no,neutral
375,3039617697,NOT PC,Tue Aug 28 19:59:58 +0000 2018,None,newspuppet followthewhiterabbit qanon greatawakening spygate maga igreport walkaway qanon johnmccain white house cmaawards,neutral
376,43342743,FOX 47 News,Tue Aug 28 20:00:00 +0000 2018,Lansing Michigan,livonia woman who prayed for johnmccain as a pow shares letter from the senator johnmccainrip,neutral
377,961035838732816385,BubbleGum,Tue Aug 28 20:00:00 +0000 2018,None,donintegrate k e a t i n g,irrelevant
378,178528687,Deb Worley,Tue Aug 28 20:00:00 +0000 2018,Iowa USA,joncoopertweets the best way to honor senjohnmccains legacy and apparently his final wish would be for his wife cindy to be name,positive
379,768463028266295297,Lee Marvinwannab,Tue Aug 28 20:00:00 +0000 2018,Pittsburgh PA,wvjoe911 cry me a river lindseygrahamsc of those crocodile tears your pretend sniffles and wavering voice while talking about senj,irrelevant
380,3383828055,#TrumpRussia LIVE,Tue Aug 28 20:00:01 +0000 2018,Washington DC,mccains brain tumor should be nominated for the next nobel peace prize johnmccain,neutral
381,1024443578389540864,Merry loy,Tue Aug 28 20:00:03 +0000 2018,Kansas City MO,dearauntcrabby very lovely tribute to senjohnmccain by lindseygrahamsc do you really want to honor your friend john denounce re,positive
382,479089079,Bill Bertram,Tue Aug 28 20:00:03 +0000 2018,Father coach Proud Never-Trumper. Give me Bears and Badgers or give me death. I don't abide #treasonweasels,michaelsteele senjohnmccain lets hope she has more comments like this so we can turn that seat blue,positive
383,824033119456137216,Hester Cool,Tue Aug 28 20:00:03 +0000 2018,None,wvjoe911 cry me a river lindseygrahamsc of those crocodile tears your pretend sniffles and wavering voice while talking about senj,irrelevant
384,835508264053932033,Tess,Tue Aug 28 20:00:04 +0000 2018,United States,sentinasmith duluth navy veteran david wheatwho was held captive during the vietnam war w senjohnmccain amp recalls using handsignal,positive
385,988084104,Lt. Evergreen ,Tue Aug 28 20:00:05 +0000 2018,At sea underway as before.,ejdionne we weaken our greatness when we confuse our patriotism with tribal rivalries that have sown resentment and hatred and violen,irrelevant
386,411621494,judy morris,Tue Aug 28 20:00:06 +0000 2018,Delaware USA,drmartyfox johnmccain is and has always been an american hating sociopath the cruel crude and unspeakable evil,negative
387,2616233653,LIBERTY IS #1,Tue Aug 28 20:00:07 +0000 2018,None,mmarty1230 ditto ditto ditto did he not carry the fake dossier and hand it to someone acting like it was the real deal knowing it,negative
388,838214213801668608,PURPLERAIN2018,Tue Aug 28 20:00:08 +0000 2018,None,lindseygrahamsc senjohnmccain you are not his friend u were not a friend stop with the bs already you are a kgb,neutral
389,230279693,Sarah Wenig,Tue Aug 28 20:00:08 +0000 2018,Free Agent in Boston MA,lindseygrahamsc senjohnmccain the best tribute would be to stop kowtowing to trump,positive
390,104531272,Mario Soto,Tue Aug 28 20:00:09 +0000 2018,So. California USA,and yet this man somehow equates kneeling at a football game as unamerican what is it that you are apparently pr,negative
391,824705293514932226,MiMi,Tue Aug 28 20:00:09 +0000 2018,None,southernlady328 flints1963 acosta hes no man hell he aint even a mouse that prepared statement that he was forced to read was,negative
392,3368115981,nancy,Tue Aug 28 20:00:10 +0000 2018,Atlanta GA,blueghost40 if youve been banned from two funerals and a wedding make no mistake you are an asshole tuesdaythoughts barbar,irrelevant
393,82490831,Andrew Doll,Tue Aug 28 20:00:11 +0000 2018,Durham NC,joncoopertweets the best way to honor senjohnmccains legacy and apparently his final wish would be for his wife cindy to be name,positive
394,2904756511,Brian Jennings,Tue Aug 28 20:00:11 +0000 2018,None,swimmerkw uurf mayg24601 colmorrisdavis nancabell ricksantorum senjohnmccain realdonaldtrump cnn,neutral
395,47777707,julie risko,Tue Aug 28 20:00:12 +0000 2018,None,joncoopertweets the best way to honor senjohnmccains legacy and apparently his final wish would be for his wife cindy to be name,positive
396,2312902755,Dan Herrin ,Tue Aug 28 20:00:13 +0000 2018,Birmingham AL,unseen1unseen it says our leader respects the final wishes of the deceased thats class obama would have ignored whatever the perso,neutral
397,425950001,mary weaver,Tue Aug 28 20:00:13 +0000 2018,None,dump santorum lying pos hes on i grab the remote,negative
398,74652492,maryjane ,Tue Aug 28 20:00:13 +0000 2018,Wisconsin USA,peterdaou im old enough to remember when lindseygraham was considered to be johnmccains partner in resisting some of trumps exces,positive
399,786641041860329473,NoSheDidntxo,Tue Aug 28 20:00:16 +0000 2018,Alberta Canada,realdonaldtrump johnmccain is the last true republican that proved just because you dont agree on everything th,positive
400,256251541,SundayGirl727,Tue Aug 28 20:00:16 +0000 2018,None,cb618444 what does it say trump is a great judge or character or lack thereof its beyond how drats love songbirdits bec,positive
401,817488870686101504,Sandy Alano,Tue Aug 28 20:00:17 +0000 2018,None,trafaelcimino lindseygrahamsc senjohnmccains if you really want to honor senjohnmccain then stand up to potus as he did show a w,positive
402,1269396228,Reid A. T. Leaf,Tue Aug 28 20:00:18 +0000 2018,None,senronjohnson senjohnmccain to bad you arent,negative
403,16245302,Shari2112 ,Tue Aug 28 20:00:19 +0000 2018,Phoenix AZ,michaelsteele kelli ward really how utterly stupid do you have to be to believe that senjohnmccain ended medical treatment to sp,negative
